vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.993984043598175,"[54.63238525390625, 63.88129806518555, 95.81707763671875, 220.45779418945312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9937048554420471,"[119.16004180908203, 59.9913330078125, 154.06304931640625, 224.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9935605525970459,"[77.3517074584961, 40.817169189453125, 125.63147735595703, 223.0791015625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9916529059410095,"[179.23365783691406, 2.565757989883423, 220.77639770507812, 179.6610565185547]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9794875979423523,"[2.411308526992798, 1.245388150215149, 79.4990234375, 218.4371337890625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9515358805656433,"[146.00360107421875, 59.570247650146484, 179.27684020996094, 200.04640197753906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.8531181216239929,"[163.6522979736328, 49.84021759033203, 188.68344116210938, 190.55160522460938]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.5231849551200867,"[181.22569274902344, 37.39373779296875, 190.89512634277344, 65.65174102783203]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9948416352272034,"[167.06361389160156, 0.0, 203.03199768066406, 189.65296936035156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9938375353813171,"[118.97203826904297, 64.76273345947266, 158.09063720703125, 223.1628875732422]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9901416897773743,"[1.093997836112976, 7.975992679595947, 98.07572174072266, 218.96847534179688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9857804179191589,"[82.51737213134766, 40.288265228271484, 127.84796142578125, 217.10235595703125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9853331446647644,"[190.66278076171875, 52.081851959228516, 221.3423309326172, 189.94024658203125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9731259942054749,"[147.13919067382812, 57.787593841552734, 177.18844604492188, 193.67227172851562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.9277989864349365,"[57.5303955078125, 59.75722122192383, 97.14087677001953, 220.94850158691406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.7913487553596497,"[84.62569427490234, 45.353538513183594, 98.18732452392578, 77.59835815429688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,64,laptop,0.6046551465988159,"[148.3032989501953, 25.064496994018555, 164.80557250976562, 67.3511734008789]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,420,17.5175,1,person,0.5608229041099548,"[59.41352081298828, 58.42985916137695, 93.2767105102539, 146.6962127685547]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.996942937374115,"[53.555084228515625, 54.66410446166992, 104.39502716064453, 220.09872436523438]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9944661259651184,"[123.82532501220703, 58.09416580200195, 163.62353515625, 222.13916015625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9916799664497375,"[94.41255950927734, 36.656158447265625, 133.66624450683594, 224.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9735331535339355,"[180.59881591796875, 46.855831146240234, 213.60125732421875, 199.24880981445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9731503129005432,"[139.34152221679688, 0.4996493458747864, 169.26068115234375, 60.361515045166016]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9517050385475159,"[1.1233559846878052, 0.0, 59.53633499145508, 222.25930786132812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9468886852264404,"[207.65347290039062, 31.749784469604492, 223.8715362548828, 138.91754150390625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9238630533218384,"[151.11581420898438, 55.25400161743164, 178.6189422607422, 196.8094024658203]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.9227714538574219,"[169.1726531982422, 37.76888656616211, 198.68907165527344, 185.0253448486328]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,450,18.768749999999997,1,person,0.5005100965499878,"[160.78346252441406, 48.83883285522461, 188.8794708251953, 195.01617431640625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.997281551361084,"[129.1732940673828, 58.3689079284668, 169.05886840820312, 223.65452575683594]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9970402121543884,"[66.00051879882812, 56.289127349853516, 115.23410034179688, 223.27732849121094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9900807738304138,"[123.03157043457031, 0.10949890315532684, 147.415283203125, 70.50469970703125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9888101816177368,"[100.771240234375, 31.412338256835938, 139.06272888183594, 223.47760009765625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9730544686317444,"[44.52703094482422, 0.28209349513053894, 99.28437805175781, 153.6434783935547]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9654391407966614,"[184.04864501953125, 48.551639556884766, 208.84371948242188, 161.70489501953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,62,toilet,0.9510525465011597,"[6.706031322479248, 99.49417877197266, 66.61601257324219, 217.75662231445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9441603422164917,"[202.66879272460938, 52.691532135009766, 223.84246826171875, 161.29933166503906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9151902198791504,"[160.84339904785156, 50.92784118652344, 191.14158630371094, 176.4292449951172]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.9009891152381897,"[84.69857025146484, 45.66447448730469, 127.11382293701172, 224.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.7606180310249329,"[112.83447265625, 38.9964599609375, 154.22889709472656, 224.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,64,laptop,0.7574254274368286,"[162.11160278320312, 22.730756759643555, 178.6190643310547, 57.11682891845703]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.7179846167564392,"[171.69525146484375, 49.58135986328125, 201.62367248535156, 190.8810577392578]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,14,bench,0.7168306708335876,"[34.618499755859375, 36.844844818115234, 48.83864974975586, 64.53111267089844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.6243669390678406,"[188.25930786132812, 32.99113464355469, 205.6214599609375, 60.30186080932617]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,64,laptop,0.5383753776550293,"[152.88858032226562, 11.251279830932617, 178.9129180908203, 57.299991607666016]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,480,20.02,1,person,0.5294670462608337,"[144.92698669433594, 45.80162048339844, 165.85000610351562, 115.4976577758789]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9970436692237854,"[58.60953903198242, 54.86440658569336, 112.58211517333984, 222.5337677001953]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9965628981590271,"[131.71865844726562, 63.89625930786133, 171.2265625, 222.59068298339844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9860981702804565,"[101.84551239013672, 31.499238967895508, 142.5609893798828, 224.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9743605256080627,"[32.62692642211914, 6.5420308113098145, 80.56160736083984, 98.88829803466797]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,62,toilet,0.9556753635406494,"[7.565697193145752, 78.92898559570312, 67.76016235351562, 218.6400604248047]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9241722226142883,"[205.34461975097656, 37.40514373779297, 223.75332641601562, 163.75222778320312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.908736526966095,"[180.27098083496094, 44.61894989013672, 211.89068603515625, 175.90037536621094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.9072965383529663,"[159.48822021484375, 47.99797058105469, 188.98471069335938, 199.25296020507812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.8273488879203796,"[101.31531524658203, 40.07337951660156, 112.9832763671875, 81.97801208496094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.678112268447876,"[143.83499145507812, 40.720027923583984, 164.0355682373047, 74.93218231201172]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.6512741446495056,"[169.234619140625, 55.596229553222656, 198.3814239501953, 194.30007934570312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.6300416588783264,"[106.82048034667969, 25.504751205444336, 144.6306610107422, 146.83802795410156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.6207571029663086,"[182.6565399169922, 32.54495620727539, 209.9609832763672, 103.66159057617188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,510,21.27125,1,person,0.6039471626281738,"[196.5572052001953, 39.627811431884766, 224.0, 205.09405517578125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9960914254188538,"[60.76969909667969, 54.0152702331543, 111.52085876464844, 223.43663024902344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9945474863052368,"[132.04888916015625, 58.788814544677734, 166.44192504882812, 222.85671997070312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9708325862884521,"[129.98651123046875, 0.1519799828529358, 157.46763610839844, 68.98757934570312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9702022075653076,"[160.25816345214844, 50.871978759765625, 206.3363800048828, 202.77947998046875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9628337025642395,"[100.73188018798828, 33.21099090576172, 139.70289611816406, 222.15248107910156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.9574155807495117,"[46.42965316772461, 16.789424896240234, 92.90615844726562, 123.62522888183594]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,62,toilet,0.948047935962677,"[6.119561195373535, 96.40798950195312, 68.48123168945312, 216.1348114013672]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.8265625238418579,"[196.09059143066406, 37.24394226074219, 223.59283447265625, 175.9725341796875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.76954185962677,"[98.29146575927734, 112.19725036621094, 118.2518081665039, 223.01747131347656]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.7679097652435303,"[180.2578887939453, 32.186702728271484, 206.80638122558594, 70.49469757080078]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.7395009994506836,"[178.962646484375, 39.77545928955078, 209.74234008789062, 170.44097900390625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.6807380318641663,"[55.34596252441406, 75.22417449951172, 68.22206115722656, 124.62380981445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,64,laptop,0.5911915898323059,"[162.16708374023438, 19.891639709472656, 179.92947387695312, 59.42107009887695]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,540,22.522499999999997,1,person,0.5240160226821899,"[95.02066040039062, 53.408241271972656, 125.37760925292969, 221.6217803955078]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9994029998779297,"[132.5143280029297, 49.37065505981445, 184.12513732910156, 207.31813049316406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9982331991195679,"[99.74275207519531, 54.44783401489258, 132.59466552734375, 208.77149963378906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.997747004032135,"[63.78833770751953, 52.714168548583984, 104.44088745117188, 206.80906677246094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9975897073745728,"[174.41278076171875, 60.263370513916016, 212.27963256835938, 207.08377075195312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9838969707489014,"[1.7726365327835083, 61.23724365234375, 23.695154190063477, 195.17453002929688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9781783223152161,"[40.01389694213867, 69.11692810058594, 64.20875549316406, 201.8554229736328]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9771634340286255,"[201.8849334716797, 58.59940719604492, 223.7713623046875, 207.42025756835938]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9679064154624939,"[5.977117538452148, 65.18209838867188, 46.19206237792969, 205.29568481445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.9008585214614868,"[58.07609176635742, 74.38235473632812, 77.4755630493164, 200.78543090820312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.769942045211792,"[0.09644866734743118, 61.5200309753418, 11.09097671508789, 183.10699462890625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,32,snowboard,0.728450357913971,"[41.72929000854492, 94.00666809082031, 50.622962951660156, 134.80624389648438]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.7146133780479431,"[30.43248176574707, 69.2848129272461, 54.15699768066406, 198.86427307128906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,570,23.77375,1,person,0.6449868679046631,"[0.0, 63.49053955078125, 8.841215133666992, 133.29261779785156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9996196031570435,"[134.93980407714844, 50.320438385009766, 185.090087890625, 204.13002014160156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9985080361366272,"[98.45917510986328, 52.89260482788086, 133.86477661132812, 205.1990509033203]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9979791045188904,"[174.02027893066406, 58.79301071166992, 214.24993896484375, 203.8815460205078]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9955611228942871,"[68.78431701660156, 49.17044448852539, 102.76333618164062, 203.05435180664062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9922856092453003,"[0.2804742455482483, 69.11934661865234, 25.61883544921875, 194.9906768798828]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9848107099533081,"[22.139083862304688, 65.02139282226562, 59.7112922668457, 201.63792419433594]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9754158854484558,"[56.56283187866211, 72.72605895996094, 77.69627380371094, 195.1109161376953]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9528746604919434,"[44.353904724121094, 70.94374084472656, 63.79092788696289, 200.0047607421875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.9520993232727051,"[203.02139282226562, 62.557952880859375, 222.84056091308594, 200.1142120361328]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.8834490180015564,"[8.227673530578613, 63.046836853027344, 41.24598693847656, 207.04629516601562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,600,25.025,1,person,0.7117675542831421,"[13.329193115234375, 70.17168426513672, 31.942575454711914, 176.09451293945312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9994319081306458,"[135.082275390625, 51.66173553466797, 185.1090545654297, 201.8353271484375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9990906715393066,"[98.33995819091797, 53.4349250793457, 132.82586669921875, 205.816162109375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9987553358078003,"[66.84928894042969, 46.05497741699219, 99.63591003417969, 201.986083984375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.998384952545166,"[174.36630249023438, 58.592750549316406, 214.60475158691406, 202.0162811279297]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9911700487136841,"[205.95510864257812, 60.6304817199707, 223.4454345703125, 196.13121032714844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9831183552742004,"[0.5667868256568909, 67.99059295654297, 29.335208892822266, 200.74012756347656]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9702712297439575,"[34.82093048095703, 68.47462463378906, 58.491947174072266, 197.3307342529297]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9445049166679382,"[51.41939926147461, 71.34555053710938, 71.52275848388672, 195.72140502929688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.9210999011993408,"[22.710134506225586, 62.106197357177734, 43.5538444519043, 187.27523803710938]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.8530069589614868,"[0.0, 66.81824493408203, 13.683267593383789, 185.0565643310547]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,630,26.276249999999997,1,person,0.6902661323547363,"[6.1373796463012695, 64.61463928222656, 50.049991607666016, 199.89146423339844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9990463852882385,"[136.49270629882812, 53.60462951660156, 186.44273376464844, 204.428466796875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9985072016716003,"[175.0005340576172, 54.821773529052734, 209.53097534179688, 201.03799438476562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9981119632720947,"[100.22540283203125, 48.764869689941406, 136.0702362060547, 206.90065002441406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9970532655715942,"[59.847660064697266, 46.0069694519043, 93.7493667602539, 199.28004455566406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9952129125595093,"[24.5908260345459, 64.80191040039062, 52.103275299072266, 199.2810516357422]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9936274290084839,"[203.32510375976562, 60.04390335083008, 224.0, 195.93789672851562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9908390641212463,"[3.6641640663146973, 59.85796356201172, 30.884258270263672, 198.29884338378906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9822308421134949,"[41.77448654174805, 68.17053985595703, 69.3623275756836, 200.8701171875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.9722356796264648,"[0.19648833572864532, 72.25519561767578, 18.429262161254883, 199.40850830078125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.8318461775779724,"[0.0, 77.87097930908203, 12.100069999694824, 161.6188507080078]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,660,27.527499999999996,1,person,0.6304610967636108,"[48.86748123168945, 59.45747375488281, 80.10647583007812, 198.15640258789062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9994774460792542,"[94.89472198486328, 48.778602600097656, 133.8204345703125, 202.78631591796875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9978267550468445,"[51.72435760498047, 45.68026351928711, 86.001708984375, 198.55096435546875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9975306391716003,"[137.9930877685547, 51.29694366455078, 190.61572265625, 201.52752685546875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9939562678337097,"[31.887296676635742, 68.97988891601562, 59.965518951416016, 199.79542541503906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.993248701095581,"[0.17860275506973267, 57.358116149902344, 17.74114227294922, 190.30284118652344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9929962754249573,"[201.02645874023438, 59.48918533325195, 224.0, 198.2289581298828]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.9927293658256531,"[173.22055053710938, 53.839561462402344, 206.78538513183594, 198.11624145507812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,690,28.77875,1,person,0.992379903793335,"[11.106602668762207, 57.10734176635742, 38.52941131591797, 197.3629150390625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9992923736572266,"[91.49677276611328, 46.69156265258789, 127.1268081665039, 203.69866943359375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9986976385116577,"[40.98571014404297, 47.4706916809082, 73.19930267333984, 198.01280212402344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9978364109992981,"[156.36175537109375, 46.5846061706543, 185.893310546875, 198.8426513671875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9977344274520874,"[174.82595825195312, 53.87092971801758, 208.16452026367188, 199.80430603027344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9967041611671448,"[16.56977081298828, 67.60113525390625, 49.19933319091797, 197.36380004882812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9957156777381897,"[0.0, 58.505409240722656, 20.0985050201416, 198.21849060058594]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,720,30.029999999999998,1,person,0.9923720359802246,"[200.89990234375, 59.82609176635742, 223.5717010498047, 199.64039611816406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9993047714233398,"[126.53863525390625, 53.39469528198242, 154.15989685058594, 201.93325805664062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9991520643234253,"[73.83619689941406, 39.27985382080078, 110.27131652832031, 198.4089813232422]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9991176724433899,"[174.8319091796875, 52.07945251464844, 206.30462646484375, 202.57098388671875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9987610578536987,"[30.29985809326172, 44.720848083496094, 61.104488372802734, 195.86700439453125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9972807168960571,"[8.642248153686523, 63.302982330322266, 40.2404670715332, 198.07044982910156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,750,31.281249999999996,1,person,0.9961430430412292,"[199.62188720703125, 56.76066970825195, 223.52101135253906, 198.1658477783203]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,780,32.5325,1,person,0.9996316432952881,"[161.65696716308594, 55.00450897216797, 205.54713439941406, 198.6822509765625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,780,32.5325,1,person,0.9985014200210571,"[54.45520782470703, 43.91331100463867, 89.13391876220703, 196.17935180664062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,780,32.5325,1,person,0.9983670115470886,"[21.819604873657227, 45.56836700439453, 56.17341232299805, 197.65426635742188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,780,32.5325,1,person,0.9982695579528809,"[101.1220932006836, 49.9814453125, 124.62165069580078, 199.0495147705078]"
